id,alias,name,url,review_count,categories,rating,transactions,price,phone,latitude,longitude,display_address,address1,address2,address3,city,zip_code,state,country
Ql-2DhD7ynpXjC3Bpg2wVw,lucky-straws-boba-tea-of-winter-garden-winter-garden-3,Lucky Straws Boba Tea of Winter Garden,https://www.yelp.com/biz/lucky-straws-boba-tea-of-winter-garden-winter-garden-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,81,Cafes/Bubble Tea,4.5,delivery,$,+14078772622,28.549035,-81.589381,"13750 W Colonial Dr Ste 260 Winter Garden, FL 34787",13750 W Colonial Dr,Ste 260,,Winter Garden,34787,FL,US
jzJVhXYf5cqGvxrEvlJdsw,lotus-house-in-epcot-disney-world-orlando,Lotus House In Epcot Disney World,https://www.yelp.com/biz/lotus-house-in-epcot-disney-world-orlando?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,4,Bubble Tea,5.0,,$$,,28.3695448388812,-81.5454524636015,"China World Showcase Epcot Disney World Orlando, FL 32830",China World Showcase,,Epcot Disney World,Orlando,32830,FL,US
SObPInFYfngeFm_vjVs2Kg,true-taste-fried-chicken-and-bubble-tea-davenport,True Taste Fried Chicken & Bubble Tea,https://www.yelp.com/biz/true-taste-fried-chicken-and-bubble-tea-davenport?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,57,Chicken Wings/Bubble Tea,4.0,delivery,$,+18636958611,28.312480024862,-81.6692114500672,"2430 Sand Mine Rd Davenport, FL 33897",2430 Sand Mine Rd,,,Davenport,33897,FL,US
leUgrGQ-HAfcflbUZCW14Q,cant-top-this-eustis,Can't Top This,https://www.yelp.com/biz/cant-top-this-eustis?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,7,Bubble Tea/Ice Cream & Frozen Yogurt/Juice Bars & Smoothies,4.0,delivery/pickup,,+13524840554,28.8264361147982,-81.6855970387801,"2810 S Bay St Eustis, FL 32726",2810 S Bay St,,,Eustis,32726,FL,US
_CACwX6d9fI0svJdP0JVOw,quickly-bistro-and-boba-altamonte-springs,Quickly Bistro & Boba,https://www.yelp.com/biz/quickly-bistro-and-boba-altamonte-springs?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,163,Bubble Tea/Poke/Vietnamese,4.0,delivery/pickup,$,+14076306200,28.64611,-81.41463,"821 S State Rd 434 Ste 1040 Altamonte Springs, FL 32714",821 S State Rd 434,Ste 1040,,Altamonte Springs,32714,FL,US
Yc0LgrjKALc97Yjk3ejD1Q,i-love-ice-cream-kissimmee,I love Ice Cream,https://www.yelp.com/biz/i-love-ice-cream-kissimmee?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,6,Sushi Bars/Bubble Tea/Ice Cream & Frozen Yogurt,4.0,delivery/pickup,,+14075332973,28.34761,-81.63472,"8701 W Irlo Bronson Memorial Hwy Ste 132 Kissimmee, FL 34747",8701 W Irlo Bronson Memorial Hwy,Ste 132,,Kissimmee,34747,FL,US
vQ0ihvqI0Xpz8TxBIKK_qg,sip-and-dip-donuts-saint-cloud,Sip & Dip  Donuts,https://www.yelp.com/biz/sip-and-dip-donuts-saint-cloud?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,228,Donuts/Bubble Tea/Breakfast & Brunch,4.5,delivery,$,+14078921252,28.24559,-81.28041,"1001 13th St Saint Cloud, FL 34769",1001 13th St,,,Saint Cloud,34769,FL,US
Bqb2aYl_UPG5XABiqShuNw,chewy-boba-company-oviedo,Chewy Boba Company,https://www.yelp.com/biz/chewy-boba-company-oviedo?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,92,Juice Bars & Smoothies/Bubble Tea/Coffee & Tea,4.0,delivery/pickup,$,+14075424480,28.612627,-81.205307,"4250 Alafaya Trl Ste 216 Oviedo, FL 32765",4250 Alafaya Trl,Ste 216,,Oviedo,32765,FL,US
mUYmwVnDWDMLQKNFSQ64fw,tbaar-lake-mary-lake-mary,TBaar-Lake Mary,https://www.yelp.com/biz/tbaar-lake-mary-lake-mary?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,64,Bubble Tea/Juice Bars & Smoothies,4.0,delivery/pickup,$,+13128010603,28.7854114806264,-81.3569814296231,"1541 International Pkwy Ste 1021 Lake Mary, FL 32746",1541 International Pkwy,Ste 1021,,Lake Mary,32746,FL,US
qA6GNRK29Rw3iDCG0ggWhA,boston-bakery-and-cafe-orlando,Boston Bakery & Cafe,https://www.yelp.com/biz/boston-bakery-and-cafe-orlando?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,112,Bakeries/Sandwiches/Bubble Tea,4.0,delivery,$,+14072281219,28.55338,-81.36064,"1525 E Colonial Dr Ste 5 Orlando, FL 32803",1525 E Colonial Dr,Ste 5,,Orlando,32803,FL,US
tu0OXthslpWia981wIT-aQ,fruitiss-acai-cafe-and-tapioca-orlando,Fruitiss Acai Cafe & Tapioca,https://www.yelp.com/biz/fruitiss-acai-cafe-and-tapioca-orlando?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,15,Bubble Tea/Acai Bowls/Cafes,3.0,delivery,,+14076017814,28.4632462453379,-81.4530893415213,"5427 International Dr Orlando, FL 32819",5427 International Dr,,,Orlando,32819,FL,US
NtzT-okZ9kU3HMll1a-H6w,boba-galaxy-smoothies-ocoee,Boba Galaxy Smoothies,https://www.yelp.com/biz/boba-galaxy-smoothies-ocoee?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,7,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,3.0,,$,+14073468998,28.5520049,-81.5148324,"9401 W Colonial Dr Ocoee, FL 34761",9401 W Colonial Dr,,,Ocoee,34761,FL,US
B6bBZiSJb1iHBnBFO1NtQQ,ice-hut-altamonte-springs,Ice Hut,https://www.yelp.com/biz/ice-hut-altamonte-springs?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,44,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,4.5,delivery,$,+14078213055,28.659072,-81.421996,"280 S State Rd 434 Ste 1048 Altamonte Springs, FL 32714",280 S State Rd 434,Ste 1048,,Altamonte Springs,32714,FL,US
QctISwB-ImqKiKgQdETs_w,face-tea-lake-mary,Face Tea,https://www.yelp.com/biz/face-tea-lake-mary?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,19,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.5,delivery,,+13213633771,28.754675,-81.345599,"3801 We Lake Mary Boulevard Ste 177 Lake Mary, FL 32746",3801 We Lake Mary Boulevard,Ste 177,,Lake Mary,32746,FL,US
IDxI8YWXj2tIFFhLomqGZg,snow-monster-irvine,Snow Monster,https://www.yelp.com/biz/snow-monster-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,729,Desserts/Ice Cream & Frozen Yogurt/Bubble Tea,4.0,pickup/delivery,$,+17145826023,33.6497768649783,-117.839030328836,"4255 Campus Dr Ste A124 Irvine, CA 92612",4255 Campus Dr,Ste A124,,Irvine,92612,CA,US
H8JMuhdCKknr2ZHqKnLogw,sharetea-irvine-3,Sharetea,https://www.yelp.com/biz/sharetea-irvine-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,128,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,delivery,$,+19493332946,33.65076,-117.83831,"4199 Campus Dr Ste C Irvine, CA 92612",4199 Campus Dr,Ste C,,Irvine,92612,CA,US
1zWNM2R5NEKtSrc57FYhsQ,taicha-irvine-2,TAICHA,https://www.yelp.com/biz/taicha-irvine-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,40,Desserts/Bubble Tea/Coffee & Tea,4.0,pickup/delivery,,+19494322376,33.6453138961,-117.743748203,"8581 Irvine Center Dr Irvine, CA 92618",8581 Irvine Center Dr,,,Irvine,92618,CA,US
iEN2wEBtju9kSiyPB10Fgg,go-yummy-irvine,Go Yummy,https://www.yelp.com/biz/go-yummy-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,47,Bubble Tea/Noodles/Chicken Wings,4.0,pickup/delivery,,+19496539989,33.6956367498966,-117.79913239181,"15333 Culver Dr Ste 430 Irvine, CA 92604",15333 Culver Dr,Ste 430,,Irvine,92604,CA,US
4iLZtjRIZE6BYEdoJuGbIg,cha-for-tea-irvine-12,Cha For Tea,https://www.yelp.com/biz/cha-for-tea-irvine-12?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,220,Taiwanese/Bubble Tea/Tea Rooms,3.5,pickup/delivery,$,+19496535518,33.6776741772168,-117.799007892704,"4740 Barranca Pkwy Irvine, CA 92604",4740 Barranca Pkwy,,,Irvine,92604,CA,US
v7E8d62g50gwraNpLCnrrQ,ice-house-irvine,Ice House,https://www.yelp.com/biz/ice-house-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,159,Coffee & Tea/Ice Cream & Frozen Yogurt/Bubble Tea,4.5,delivery,$,+16262773958,33.6890460853609,-117.77154686627,"14775 Jeffrey Rd Ste C Irvine, CA 92618",14775 Jeffrey Rd,Ste C,,Irvine,92618,CA,US
6h8lEwDSmqTJIeWN9ufw1Q,lollicup-irvine-2,Lollicup,https://www.yelp.com/biz/lollicup-irvine-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,475,Coffee & Tea/Juice Bars & Smoothies/Bubble Tea,3.5,delivery,$,+19495599436,33.688248,-117.771674,"14805 Jeffrey Road Ste A Irvine, CA 92618",14805 Jeffrey Road,Ste A,,Irvine,92618,CA,US
C3UyAkaDkTJw7lVVna37Tw,sharetea-lake-forest-3,Sharetea,https://www.yelp.com/biz/sharetea-lake-forest-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,97,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.5,pickup/delivery,,+19492062622,33.620019,-117.7006358,"23572 El Toro Rd Ste C Lake Forest, CA 92630",23572 El Toro Rd,Ste C,,Lake Forest,92630,CA,US
W_2q21Mr4VFlXRQnKaVstQ,harmony-tea-bar-mission-viejo,Harmony Tea Bar,https://www.yelp.com/biz/harmony-tea-bar-mission-viejo?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,600,Bubble Tea/Coffee & Tea,4.0,delivery,$,+19492720202,33.59431,-117.65918,"25380 Marguerite Pkwy Ste L Mission Viejo, CA 92692",25380 Marguerite Pkwy,Ste L,,Mission Viejo,92692,CA,US
wP9gA7jmGgNcaR7B0oa_sQ,fluffy-bear-laguna-hills,Fluffy Bear,https://www.yelp.com/biz/fluffy-bear-laguna-hills?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,160,Ice Cream & Frozen Yogurt/Bubble Tea,4.5,delivery/pickup,$,+19498874089,33.590466,-117.698646,"25606 Alicia Pkwy Laguna Hills, CA 92653",25606 Alicia Pkwy,,,Laguna Hills,92653,CA,US
K0vQu9r2MW5uKEPvbsFUnw,i-tea-cafe-irvine,I-Tea Cafe,https://www.yelp.com/biz/i-tea-cafe-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,341,Taiwanese/Coffee & Tea/Bubble Tea,3.5,delivery,$,+19495514832,33.680789,-117.779035,"15435 Jeffrey Rd Ste 110 Irvine, CA 92618",15435 Jeffrey Rd,Ste 110,,Irvine,92618,CA,US
uXScmixEB1HuwOQUTyJWAw,zero-degrees-westminster,Zero Degrees,https://www.yelp.com/biz/zero-degrees-westminster?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,1833,Bubble Tea/Coffee & Tea,4.0,delivery/pickup,$,+17148398664,33.744207,-117.957204,"9822 Bolsa Ave Ste C Westminster, CA 92683",9822 Bolsa Ave,Ste C,,Westminster,92683,CA,US
bPTBDNB5efNW1qZB7asp1g,almond-haus-cafe-garden-grove-9,Almond Haus Cafe,https://www.yelp.com/biz/almond-haus-cafe-garden-grove-9?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,603,Coffee & Tea/Bubble Tea/Ice Cream & Frozen Yogurt,4.0,delivery/pickup,$,+16572335140,33.780422,-117.9157957,"12549 Harbor Blvd Garden Grove, CA 92840",12549 Harbor Blvd,,,Garden Grove,92840,CA,US
X8y_zL-pJPGZhaedmXWwHw,champion-food-irvine,Champion Food,https://www.yelp.com/biz/champion-food-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,183,Bubble Tea/Shaved Ice/Juice Bars & Smoothies,4.0,,$,+19498576686,33.688494,-117.771555,"14775 Jeffrey Rd Ste L Irvine, CA 92618",14775 Jeffrey Rd,Ste L,,Irvine,92618,CA,US
72pZLywqOajKbogLfZY6Qw,leaf-n-cream-tustin-3,Leaf N Cream,https://www.yelp.com/biz/leaf-n-cream-tustin-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,804,Bubble Tea/Ice Cream & Frozen Yogurt/Coffee & Tea,4.0,delivery/pickup,$,+17142610677,33.7360123086874,-117.824847064912,"14089 Newport Ave Tustin, CA 92780",14089 Newport Ave,,,Tustin,92780,CA,US
y9aSMmZ9JNwGgvT-wv-pRQ,pengo-drink-station-laguna-hills,Pengo Drink Station,https://www.yelp.com/biz/pengo-drink-station-laguna-hills?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,674,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,4.5,delivery/pickup,$,+19493740630,33.5946457,-117.6789112,"25292 Mcintyre St Ste R Laguna Hills, CA 92653",25292 Mcintyre St,Ste R,,Laguna Hills,92653,CA,US
uFBgl2mqU3KTiICWBop0RQ,tapioca-express-irvine,Tapioca Express,https://www.yelp.com/biz/tapioca-express-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,393,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3.5,delivery,$,+19497868688,33.689441,-117.769436,"5408 Walnut Ave Ste G Irvine, CA 92604",5408 Walnut Ave,Ste G,,Irvine,92604,CA,US
O6-ImDoR7WqmLNBvhmrGqA,lets-boba-westminster,Let's Boba,https://www.yelp.com/biz/lets-boba-westminster?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,95,Bubble Tea/Coffee & Tea,4.0,delivery/pickup,,+17148843577,33.745825,-117.960986,"9651 Bolsa Ave Ste - A Westminster, CA 92683",9651 Bolsa Ave,Ste - A,,Westminster,92683,CA,US
2qQhMxmkUx8Hw_r_OriagA,its-boba-time-irvine-2,It's Boba Time,https://www.yelp.com/biz/its-boba-time-irvine-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,158,Juice Bars & Smoothies/Shaved Ice/Bubble Tea,3.5,delivery,$,+17143526592,33.7234272585942,-117.773249223152,"3905 Irvine Blvd Irvine, CA 92602",3905 Irvine Blvd,,,Irvine,92602,CA,US
3mo55uV9p1d88dkI73N3RA,sharetea-santa-ana-2,Sharetea,https://www.yelp.com/biz/sharetea-santa-ana-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,454,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,3.5,delivery/pickup,$,+16572660111,33.6947002601625,-117.886273165768,"3940 S Bristol St Unit 113 Santa Ana, CA 92704",3940 S Bristol St,Unit 113,,Santa Ana,92704,CA,US
sqPUPCg_TJ7ezRPWPdm6RQ,tastea-fountain-valley-2,Tastea,https://www.yelp.com/biz/tastea-fountain-valley-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,216,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,4.0,delivery/pickup,,+17143777070,33.7140468,-117.9542451,"17150 Brookhurst St Space C Fountain Valley, CA 92708",17150 Brookhurst St,Space C,,Fountain Valley,92708,CA,US
L-p4OtkGgHFHLAWrS_y2rQ,tastea-garden-grove-4,Tastea,https://www.yelp.com/biz/tastea-garden-grove-4?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,2169,Juice Bars & Smoothies/Coffee & Tea/Bubble Tea,4.0,delivery/pickup,$,+17145391832,33.7597549,-117.9513632,"10189 Westminster Ave Garden Grove, CA 92843",10189 Westminster Ave,,,Garden Grove,92843,CA,US
XlNK_SYdzMLaaFDdRs7jrw,tebo-pho-and-tea-irvine-3,Tebo Pho & Tea,https://www.yelp.com/biz/tebo-pho-and-tea-irvine-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,535,Vietnamese/Asian Fusion/Bubble Tea,3.5,delivery/pickup,$$,+19492992499,33.708079,-117.781925,"14120 Culver Dr Ste H Irvine, CA 92604",14120 Culver Dr,Ste H,,Irvine,92604,CA,US
lzGfT2EmzT0DmgTquWwcTg,fruitea-boba-orange,Fruitea Boba,https://www.yelp.com/biz/fruitea-boba-orange?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,184,Caterers/Bubble Tea,4.5,delivery/pickup,$,+17149124009,33.786926,-117.868119,"146 S Main St Unit L Orange, CA 92868",146 S Main St,Unit L,,Orange,92868,CA,US
3Rd_zz-lWpsvxoox9UPttw,tippys-laguna-beach,Tippy's,https://www.yelp.com/biz/tippys-laguna-beach?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,66,Coffee & Tea/Bubble Tea/Bakeries,4.5,delivery,,+19497151625,33.54404,-117.78444,"272 Broadway St Laguna Beach, CA 92651",272 Broadway St,,,Laguna Beach,92651,CA,US
i1ICLdT7UFAsnJ7bg-IKWA,y-n-k-irvine-2,Y.N.K,https://www.yelp.com/biz/y-n-k-irvine-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,110,Bubble Tea/Juice Bars & Smoothies/Cocktail Bars,5.0,,$$,+19495530100,33.67834,-117.849726,"18000 Von Karman Ave Irvine Marriott Irvine, CA 92612",18000 Von Karman Ave,,Irvine Marriott,Irvine,92612,CA,US
QC-WhBbEZJqxJU2-GAuD0Q,urban-location-garden-grove-3,Urban Location,https://www.yelp.com/biz/urban-location-garden-grove-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,699,Bubble Tea/Coffee & Tea/Desserts,3.5,delivery/pickup,$,+17145915780,33.75879,-117.93954,"10872 Westminster Ave Ste 103 Garden Grove, CA 92843",10872 Westminster Ave,Ste 103,,Garden Grove,92843,CA,US
vJL2_cWU6tcyKAKd8vZTXA,snow-monster-westminster,Snow Monster,https://www.yelp.com/biz/snow-monster-westminster?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,2142,Desserts/Ice Cream & Frozen Yogurt/Bubble Tea,4.0,delivery/pickup,$,+17145826023,33.7446744724131,-117.961052589771,"9600 Bolsa Ave Ste G Westminster, CA 92683",9600 Bolsa Ave,Ste G,,Westminster,92683,CA,US
lOBmUvS6xu_HcIz9bX-nZQ,ding-tea-mission-viejo-mission-viejo-2,Ding Tea Mission Viejo,https://www.yelp.com/biz/ding-tea-mission-viejo-mission-viejo-2?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,211,Desserts/Bubble Tea/Coffee & Tea,4.0,delivery,$,+19493281677,33.5542693,-117.6709118,"28171 Marguerite Pkwy Ste 24 Mission Viejo, CA 92692",28171 Marguerite Pkwy,Ste 24,,Mission Viejo,92692,CA,US
GEirng3A0ryikClkvq77aQ,locca-churros-tea-mission-viejo,Locca Churros + Tea,https://www.yelp.com/biz/locca-churros-tea-mission-viejo?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,97,Bubble Tea/Desserts/Ice Cream & Frozen Yogurt,4.0,delivery/pickup,,+19494209191,33.56098,-117.67143,"27741 Crown Valley Pkwy Mission Viejo, CA 92691",27741 Crown Valley Pkwy,,,Mission Viejo,92691,CA,US
wAo8l2M7rFqJF2JDOFLbhA,ding-tea-newport-beach-newport-beach,Ding Tea - Newport Beach,https://www.yelp.com/biz/ding-tea-newport-beach-newport-beach?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,66,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,4.5,delivery/pickup,$,+19492706470,33.61651,-117.93072,"3305 Newport Blvd Ste B Newport Beach, CA 92663",3305 Newport Blvd,Ste B,,Newport Beach,92663,CA,US
AvwCpcBM1vJ7vdk66pEUSA,bloomz-tea-westminster-3,Bloomz Tea,https://www.yelp.com/biz/bloomz-tea-westminster-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,344,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,4.0,delivery/pickup,$,+17143886598,33.7580775975094,-117.979602837003,"8532 Westminster Blvd Westminster, CA 92683",8532 Westminster Blvd,,,Westminster,92683,CA,US
uikW9f9qDpjO0uRyajiwWQ,y-tea-cafe-garden-grove,Y Tea Cafe,https://www.yelp.com/biz/y-tea-cafe-garden-grove?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,240,Sandwiches/Bubble Tea/Juice Bars & Smoothies,4.0,delivery/pickup,$,+17145540401,33.7553690309712,-117.938428108368,"14291 N Euclid St Ste D105 Garden Grove, CA 92843",14291 N Euclid St,Ste D105,,Garden Grove,92843,CA,US
0043KDcIP3gYY8yO9f5-Gw,ha-long-vietnamese-cuisine-irvine,Ha Long Vietnamese Cuisine,https://www.yelp.com/biz/ha-long-vietnamese-cuisine-irvine?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,870,Vietnamese/Noodles/Bubble Tea,4.0,pickup/delivery,$,+19496543736,33.684108,-117.811898,"3850  Barranca Pkwy Ste D Irvine, CA 92606",3850  Barranca Pkwy,Ste D,,Irvine,92606,CA,US
f3uk8aQqXJB3t71Hv0zSUQ,bay-poke-irvine-3,Bay Poke,https://www.yelp.com/biz/bay-poke-irvine-3?adjust_creative=SxGxfJGy9pXRgCNHTRDeBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SxGxfJGy9pXRgCNHTRDeBA,212,Hawaiian/Poke/Bubble Tea,4.0,pickup/delivery,$$,+19498722213,33.668609,-117.7647876,"6632 Irvine Center Dr Irvine, CA 92618",6632 Irvine Center Dr,,,Irvine,92618,CA,US
